1203|	|237614
~~1542|	|237614
~~1546|	|237614
~~1808|	|239060
~~1933|	|244426
~~1344|	|258670
~~1430|	|258670
~~1114|	|271890
~~916|	|271891
~~917|	|271891
~~1114|	|271891
~~1203|	|271891
~~1542|	|271891
~~1546|	|271891
~~
