~~2337527|	|947348|	|233|	|0|	||	||	||	|0|	||	|0
~~2337528|	|947348|	|46703|	|0|	||	||	||	|0|	||	|0
~~2337529|	|947348|	|203126|	|0|	||	||	||	|0|	||	|0
~~2337530|	|947349|	|229|	|0|	||	||	||	|0|	||	|0
~~2337531|	|947349|	|230|	|0|	||	||	||	|0|	||	|0
~~2337532|	|947349|	|231|	|0|	||	||	||	|0|	||	|0
~~2337533|	|947349|	|232|	|0|	||	||	||	|0|	||	|0
~~2337534|	|947349|	|233|	|0|	||	||	||	|0|	||	|0
~~2337535|	|947349|	|46703|	|0|	||	||	||	|0|	||	|0
~~2337536|	|947349|	|203127|	|0|	||	||	||	|0|	||	|0
~~2337537|	|947350|	|229|	|0|	||	||	||	|0|	||	|0
~~2337538|	|947350|	|230|	|0|	||	||	||	|0|	||	|0
~~2337539|	|947350|	|231|	|0|	||	||	||	|0|	||	|0
~~2337540|	|947350|	|232|	|0|	||	||	||	|0|	||	|0
~~2337541|	|947350|	|233|	|0|	||	||	||	|0|	||	|0
~~2337542|	|947350|	|46703|	|0|	||	||	||	|0|	||	|0
~~2337543|	|947350|	|203128|	|0|	||	||	||	|0|	||	|0
~~2337544|	|947484|	|1|	|1|	||	||	||	|0|	||	|1
~~2337545|	|947484|	|2|	|1|	||	|0.0|	||	|0|	||	|1
~~2337546|	|947484|	|3|	|1|	||	|0.0|	||	|0|	||	|1
~~2337547|	|947488|	|1|	|1|	||	|20.899999999999999|	||	|0|	||	|1
~~2337548|	|947488|	|2|	|1|	||	|0.0|	||	|0|	||	|1
~~2337549|	|947489|	|1|	|1|	||	|20.899999999999999|	||	|0|	||	|1
~~2337550|	|947489|	|2|	|1|	||	|0.0|	||	|0|	||	|1
~~2337551|	|947490|	|1|	|1|	||	|20.899999999999999|	||	|0|	||	|1
~~2337552|	|947490|	|2|	|1|	||	|0.0|	||	|0|	||	|1
~~2337553|	|947491|	|1|	|1|	||	|20.899999999999999|	||	|0|	||	|1
~~2337554|	|947491|	|2|	|1|	||	|0.0|	||	|0|	||	|1
~~
