100|	|SQ Frac|	|0|	|100
~~101|	|SQ StO|	|1|	|100
~~102|	|SQ WQ|	|2|	|100
~~103|	|Pull TH|	|3|	|100
~~104|	|Drn|	|4|	|100
~~105|	|Pull BotH|	|5|	|100
~~106|	|Cut|	|6|	|100
~~107|	|Rhd|	|7|	|100
~~108|	|ST|	|8|	|100
~~109|	|VH|	|9|	|100
~~110|	|Feed In|	|10|	|100
~~111|	|Steam test|	|0|	|101
~~112|	|Vapour Heat|	|1|	|101
~~113|	|Charge Cycle|	|2|	|101
~~114|	|Steam out|	|3|	|101
~~115|	|Water Quench|	|4|	|101
~~116|	|Drain|	|5|	|101
~~117|	|Cutting|	|6|	|101
~~
