1|	|Operations|	|1|	|1|	|0
~~2|	|Operations|	|2|	|1|	|0
~~3|	|Operations|	|3|	|1|	|0
~~4|	|Operations|	|5|	|1|	|0
~~5|	|Operations|	|6|	|1|	|0
~~6|	|Operations|	|7|	|1|	|0
~~7|	|Running Unit Operations|	|8|	|1|	|0
~~8|	|Op‚rations|	|9|	|1|	|0
~~9|	|Operations|	|10|	|1|	|0
~~10|	|Operations|	|11|	|1|	|0
~~11|	|Turnaround|	|8|	|0|	|0
~~12|	|Maintenance|	|10|	|0|	|0
~~13|	|Operations|	|12|	|1|	|0
~~14|	|Operations|	|13|	|1|	|0
~~
