~~64416|	|0|	|0|	|2006-08-29 22:57:14.990
~~64424|	|0|	|0|	|2006-08-29 22:57:19.460
~~64427|	|0|	|0|	|2006-08-29 22:57:21.287
~~64508|	|0|	|0|	|2006-08-29 22:58:09.023
~~64522|	|0|	|0|	|2006-08-29 22:58:16.837
~~64565|	|0|	|0|	|2006-08-29 22:58:43.443
~~64630|	|0|	|0|	|2006-08-29 22:59:19.680
~~64652|	|0|	|0|	|2006-08-29 22:59:32.210
~~64693|	|0|	|0|	|2006-08-29 22:59:57.493
~~64712|	|0|	|0|	|2006-08-29 23:00:08.337
~~64749|	|0|	|0|	|2006-08-29 23:00:29.257
~~64768|	|0|	|0|	|2006-08-29 23:00:40.460
~~64801|	|0|	|0|	|2006-08-29 23:01:08.633
~~64934|	|0|	|0|	|2006-08-30 01:02:47.697
~~72835|	|0|	|0|	|2008-08-15 05:16:22.840
~~72965|	|0|	|0|	|2009-01-26 16:45:30.000
~~72971|	|0|	|0|	|2009-01-26 16:45:30.000
~~73068|	|0|	|0|	|2009-01-26 16:45:30.000
~~73210|	|0|	|0|	|2009-01-26 16:45:30.000
~~73904|	|0|	|0|	|2009-01-26 16:45:30.000
~~74414|	|0|	|0|	|2009-01-26 16:45:30.000
~~74791|	|0|	|0|	|2009-01-26 16:45:30.000
~~75063|	|0|	|0|	|2009-01-26 16:45:30.000
~~75698|	|0|	|0|	|2009-01-26 16:45:30.000
~~76333|	|0|	|0|	|2009-01-26 16:45:30.000
~~77020|	|0|	|0|	|2009-01-26 16:45:30.000
~~77740|	|0|	|0|	|2009-01-26 16:45:30.000
~~77804|	|0|	|0|	|2009-01-26 16:45:30.000
~~78007|	|0|	|0|	|2009-01-26 16:45:30.000
~~78041|	|0|	|0|	|2009-01-26 16:45:30.000
~~78168|	|0|	|0|	|2009-01-26 16:45:30.000
~~78186|	|0|	|0|	|2009-01-26 16:45:30.000
~~78238|	|0|	|0|	|2009-01-26 16:45:30.000
~~78528|	|0|	|0|	|2009-01-26 16:45:30.000
~~98817|	|0|	|0|	|2009-01-26 16:45:30.000
~~98839|	|0|	|0|	|2009-01-26 16:45:30.000
~~98858|	|0|	|0|	|2009-01-26 16:45:30.000
~~98866|	|0|	|0|	|2009-01-26 16:45:30.000
~~98957|	|0|	|0|	|2009-01-26 16:45:30.000
~~99634|	|0|	|0|	|2009-01-26 16:45:30.000
~~100068|	|0|	|0|	|2009-01-26 16:45:30.000
~~100489|	|0|	|0|	|2009-01-26 16:45:30.000
~~100981|	|0|	|0|	|2009-01-26 16:45:30.000
~~101390|	|0|	|0|	|2009-01-26 16:45:30.000
~~102117|	|0|	|0|	|2009-01-26 16:45:30.000
~~102703|	|0|	|0|	|2009-01-26 16:45:30.000
~~102704|	|0|	|0|	|2009-01-26 16:45:30.000
~~102705|	|0|	|0|	|2009-01-26 16:45:30.000
~~102706|	|0|	|0|	|2009-01-26 16:45:30.000
~~102707|	|0|	|0|	|2009-01-26 16:45:30.000
~~102708|	|0|	|0|	|2009-01-26 16:45:30.000
~~102709|	|0|	|0|	|2009-01-26 16:45:30.000
~~102710|	|0|	|0|	|2009-01-26 16:45:30.000
~~102712|	|0|	|0|	|2009-01-26 16:45:30.000
~~103326|	|0|	|0|	|2009-01-26 16:45:30.000
~~103720|	|0|	|0|	|2009-01-26 16:45:30.000
~~104289|	|0|	|0|	|2009-01-26 16:45:30.000
~~104694|	|0|	|0|	|2009-01-26 16:45:30.000
~~104727|	|0|	|0|	|2009-01-26 16:45:30.000
~~105511|	|0|	|0|	|2009-01-26 16:45:30.000
~~105825|	|0|	|0|	|2009-01-26 16:45:30.000
~~106019|	|0|	|0|	|2009-01-26 16:45:30.000
~~106062|	|0|	|0|	|2009-01-26 16:45:30.000
~~106334|	|0|	|0|	|2009-01-26 16:45:30.000
~~106729|	|0|	|0|	|2009-01-26 16:45:30.000
~~106942|	|0|	|0|	|2009-01-26 16:45:30.000
~~106993|	|0|	|0|	|2009-01-26 16:45:30.000
~~107876|	|0|	|0|	|2009-01-26 16:45:30.000
~~108041|	|0|	|0|	|2009-01-26 16:45:30.000
~~109090|	|0|	|0|	|2009-01-26 16:45:30.000
~~109467|	|0|	|0|	|2009-01-26 16:45:30.000
~~111087|	|0|	|0|	|2009-08-28 03:16:21.533
~~112878|	|0|	|0|	|2010-02-10 21:07:27.803
~~112879|	|0|	|0|	|2010-02-10 21:07:27.803
~~112881|	|0|	|0|	|2010-02-10 21:07:27.803
~~112883|	|0|	|0|	|2010-02-10 21:07:27.803
~~112884|	|0|	|0|	|2010-02-10 21:07:27.803
~~112887|	|0|	|0|	|2010-02-10 21:07:27.803
~~112888|	|0|	|0|	|2010-02-10 21:07:27.803
~~112889|	|0|	|0|	|2010-02-10 21:07:27.803
~~112890|	|0|	|0|	|2010-02-10 21:07:27.803
~~112891|	|0|	|0|	|2010-02-10 21:07:27.803
~~112892|	|0|	|0|	|2010-02-10 21:07:27.803
~~112893|	|0|	|0|	|2010-02-10 21:07:27.803
~~112894|	|0|	|0|	|2010-02-10 21:07:27.803
~~112896|	|0|	|0|	|2010-02-10 21:07:27.803
~~112897|	|0|	|0|	|2010-02-10 21:07:27.803
~~112898|	|0|	|0|	|2010-02-10 21:07:27.803
~~112899|	|0|	|0|	|2010-02-10 21:07:27.803
~~112900|	|0|	|0|	|2010-02-10 21:07:27.803
~~112901|	|0|	|0|	|2010-02-10 21:07:27.803
~~112902|	|0|	|0|	|2010-02-10 21:07:27.803
~~112903|	|0|	|0|	|2010-02-10 21:07:27.803
~~112905|	|0|	|0|	|2010-02-10 21:07:27.803
~~112907|	|0|	|0|	|2010-02-10 21:07:27.803
~~112908|	|0|	|0|	|2010-02-10 21:07:27.803
~~112909|	|0|	|0|	|2010-02-10 21:07:27.803
~~112910|	|0|	|0|	|2010-02-10 21:07:27.803
~~112911|	|0|	|0|	|2010-02-10 21:07:27.803
~~112912|	|0|	|0|	|2010-02-10 21:07:27.803
~~112913|	|0|	|0|	|2010-02-10 21:07:27.803
~~112914|	|0|	|0|	|2010-02-10 21:07:27.803
~~112915|	|0|	|0|	|2010-02-10 21:07:27.803
~~112916|	|0|	|0|	|2010-02-10 21:07:27.803
~~112918|	|0|	|0|	|2010-02-10 21:07:27.803
~~112920|	|0|	|0|	|2010-02-10 21:07:27.803
~~113022|	|0|	|0|	|2010-03-18 03:16:02.367
~~113563|	|0|	|0|	|2010-06-24 05:16:30.027
~~113569|	|0|	|0|	|2010-06-29 21:40:36.110
~~113570|	|0|	|0|	|2010-06-29 21:40:36.110
~~113571|	|0|	|0|	|2010-06-29 21:40:36.110
~~113576|	|0|	|0|	|2010-06-29 21:40:36.110
~~113650|	|0|	|0|	|2010-06-29 21:40:36.110
~~113657|	|0|	|0|	|2010-06-29 21:40:36.110
~~113666|	|0|	|0|	|2010-06-29 21:40:36.110
~~113836|	|0|	|0|	|2010-06-29 21:40:36.110
~~113838|	|0|	|0|	|2010-06-29 21:40:36.110
~~113966|	|0|	|0|	|2010-06-29 21:40:36.110
~~113971|	|0|	|0|	|2010-06-29 21:40:36.110
~~114046|	|0|	|0|	|2010-06-29 21:40:36.110
~~114113|	|0|	|0|	|2010-06-29 21:40:36.110
~~114117|	|0|	|0|	|2010-06-29 21:40:36.110
~~114169|	|0|	|0|	|2010-06-29 21:40:36.110
~~114189|	|0|	|0|	|2010-06-29 21:40:36.110
~~114193|	|0|	|0|	|2010-06-29 21:40:36.110
~~114196|	|0|	|0|	|2010-06-29 21:40:36.110
~~114229|	|0|	|0|	|2010-06-29 21:40:36.110
~~114252|	|0|	|0|	|2010-06-29 21:40:36.110
~~114409|	|0|	|0|	|2010-06-29 21:40:36.110
~~114412|	|0|	|0|	|2010-06-29 21:40:36.110
~~114415|	|0|	|0|	|2010-06-29 21:40:36.110
~~114706|	|0|	|0|	|2010-06-29 21:40:36.110
~~114799|	|0|	|0|	|2010-06-29 21:40:36.110
~~114830|	|0|	|0|	|2010-06-29 21:40:36.110
~~114900|	|0|	|0|	|2010-06-29 21:40:36.110
~~114927|	|0|	|0|	|2010-06-29 21:40:36.110
~~114977|	|0|	|0|	|2010-06-29 21:40:36.110
~~115024|	|0|	|0|	|2010-06-29 21:40:36.110
~~115061|	|0|	|0|	|2010-06-29 21:40:36.110
~~115077|	|0|	|0|	|2010-06-29 21:40:36.110
~~115173|	|0|	|0|	|2010-06-29 21:40:36.110
~~115264|	|0|	|0|	|2010-06-29 21:40:36.110
~~115315|	|0|	|0|	|2010-06-29 21:40:36.110
~~115366|	|0|	|0|	|2010-06-29 21:40:36.110
~~115418|	|0|	|0|	|2010-06-29 21:40:36.110
~~115457|	|0|	|0|	|2010-06-29 21:40:36.110
~~115508|	|0|	|0|	|2010-06-29 21:40:36.110
~~115604|	|0|	|0|	|2010-06-29 21:40:36.110
~~115647|	|0|	|0|	|2010-06-29 21:40:36.110
~~115650|	|0|	|0|	|2010-06-29 21:40:36.110
~~115653|	|0|	|0|	|2010-06-29 21:40:36.110
~~115656|	|0|	|0|	|2010-06-29 21:40:36.110
~~115693|	|0|	|0|	|2010-06-29 21:40:36.110
~~115807|	|0|	|0|	|2010-06-29 21:40:36.110
~~115810|	|0|	|0|	|2010-06-29 21:40:36.110
~~115813|	|0|	|0|	|2010-06-29 21:40:36.110
~~115853|	|0|	|0|	|2010-06-29 21:40:36.110
~~115892|	|0|	|0|	|2010-06-29 21:40:36.110
~~115930|	|0|	|0|	|2010-06-29 21:40:36.110
~~115969|	|0|	|0|	|2010-06-29 21:40:36.110
~~116002|	|0|	|0|	|2010-06-29 21:40:36.110
~~116043|	|0|	|0|	|2010-06-29 21:40:36.110
~~116078|	|0|	|0|	|2010-06-29 21:40:36.110
~~116115|	|0|	|0|	|2010-06-29 21:40:36.110
~~116151|	|0|	|0|	|2010-06-29 21:40:36.110
~~116186|	|0|	|0|	|2010-06-29 21:40:36.110
~~116213|	|0|	|0|	|2010-06-29 21:40:36.110
~~116240|	|0|	|0|	|2010-06-29 21:40:36.110
~~116243|	|0|	|0|	|2010-06-29 21:40:36.110
~~116264|	|0|	|0|	|2010-06-29 21:40:36.110
~~116288|	|0|	|0|	|2010-06-29 21:40:36.110
~~116306|	|0|	|0|	|2010-06-29 21:40:36.110
~~116316|	|0|	|0|	|2010-06-29 21:40:36.110
~~116319|	|0|	|0|	|2010-06-29 21:40:36.110
~~116344|	|0|	|0|	|2010-06-29 21:40:36.110
~~116369|	|0|	|0|	|2010-06-29 21:40:36.110
~~116392|	|0|	|0|	|2010-06-29 21:40:36.110
~~116437|	|0|	|0|	|2010-06-29 21:40:36.110
~~116443|	|0|	|0|	|2010-06-29 21:40:36.110
~~116465|	|0|	|0|	|2010-06-29 21:40:36.110
~~116562|	|0|	|0|	|2010-06-29 21:40:36.110
~~116868|	|0|	|0|	|2010-06-29 21:40:36.110
~~116885|	|0|	|0|	|2010-06-29 21:40:36.110
~~116896|	|0|	|0|	|2010-06-29 21:40:36.110
~~116913|	|0|	|0|	|2010-06-29 21:40:36.110
~~116972|	|0|	|0|	|2010-06-29 21:40:36.110
~~117070|	|0|	|0|	|2010-06-29 21:40:36.110
~~117122|	|0|	|0|	|2010-06-29 21:40:36.110
~~117142|	|0|	|0|	|2010-06-29 21:40:36.110
~~117165|	|0|	|0|	|2010-06-29 21:40:36.110
~~117268|	|0|	|0|	|2010-06-29 21:40:36.110
~~117300|	|0|	|0|	|2010-06-29 21:40:36.110
~~117303|	|0|	|0|	|2010-06-29 21:40:36.110
~~117306|	|0|	|0|	|2010-06-29 21:40:36.110
~~117412|	|0|	|0|	|2010-06-29 21:40:36.110
~~117813|	|0|	|0|	|2010-06-29 21:40:36.110
~~117816|	|0|	|0|	|2010-06-29 21:40:36.110
~~117822|	|0|	|0|	|2010-06-29 21:40:36.110
~~117828|	|0|	|0|	|2010-06-29 21:40:36.110
~~117851|	|0|	|0|	|2010-06-29 21:40:36.110
~~117946|	|0|	|0|	|2010-06-29 21:40:36.110
~~117959|	|0|	|0|	|2010-06-29 21:40:36.110
~~118047|	|0|	|0|	|2010-06-29 21:40:36.110
~~118059|	|0|	|0|	|2010-06-29 21:40:36.110
~~118071|	|0|	|0|	|2010-06-29 21:40:36.110
~~118276|	|0|	|0|	|2010-06-29 21:40:36.110
~~118279|	|0|	|0|	|2010-06-29 21:40:36.110
~~118289|	|0|	|0|	|2010-06-29 21:40:36.110
~~118296|	|0|	|0|	|2010-06-29 21:40:36.110
~~118299|	|0|	|0|	|2010-06-29 21:40:36.110
~~118302|	|0|	|0|	|2010-06-29 21:40:36.110
~~118305|	|0|	|0|	|2010-06-29 21:40:36.110
~~118309|	|0|	|0|	|2010-06-29 21:40:36.110
~~118411|	|0|	|0|	|2010-06-29 21:40:36.110
~~118423|	|0|	|0|	|2010-06-29 21:40:36.110
~~118527|	|0|	|0|	|2010-06-29 21:40:36.110
~~118690|	|0|	|0|	|2010-06-29 21:40:36.110
~~118920|	|0|	|0|	|2010-06-29 21:40:36.110
~~119040|	|0|	|0|	|2010-06-29 21:40:36.110
~~119047|	|0|	|0|	|2010-06-29 21:40:36.110
~~119078|	|0|	|0|	|2010-06-29 21:40:36.110
~~119110|	|0|	|0|	|2010-06-29 21:40:36.110
~~119141|	|0|	|0|	|2010-06-29 21:40:36.110
~~119155|	|0|	|0|	|2010-06-29 21:40:36.110
~~119205|	|0|	|0|	|2010-06-29 21:40:36.110
~~119228|	|0|	|0|	|2010-06-29 21:40:36.110
~~119231|	|0|	|0|	|2010-06-29 21:40:36.110
~~119404|	|0|	|0|	|2010-06-29 21:40:36.110
~~119572|	|0|	|0|	|2010-06-29 21:40:36.110
~~119590|	|0|	|0|	|2010-06-29 21:40:36.110
~~119593|	|0|	|0|	|2010-06-29 21:40:36.110
~~119660|	|0|	|0|	|2010-06-29 21:40:36.110
~~119696|	|0|	|0|	|2010-06-29 21:40:36.110
~~119779|	|0|	|0|	|2010-06-29 21:40:36.110
~~119811|	|0|	|0|	|2010-06-29 21:40:36.110
~~119903|	|0|	|0|	|2010-06-29 21:40:36.110
~~119908|	|0|	|0|	|2010-06-29 21:40:36.110
~~120020|	|0|	|0|	|2010-06-29 21:40:36.110
~~120045|	|0|	|0|	|2010-06-29 21:40:36.110
~~120096|	|0|	|0|	|2010-06-29 21:40:36.110
~~120121|	|0|	|0|	|2010-06-29 21:40:36.110
~~120421|	|0|	|0|	|2010-06-29 21:40:36.110
~~120806|	|0|	|0|	|2010-06-29 21:40:36.110
~~121208|	|0|	|0|	|2010-06-29 21:40:36.110
~~121211|	|0|	|0|	|2010-06-29 21:40:36.110
~~121259|	|0|	|0|	|2010-06-29 21:40:36.110
~~121423|	|0|	|0|	|2010-06-29 21:40:36.110
~~121612|	|0|	|0|	|2010-06-29 21:40:36.110
~~121669|	|0|	|0|	|2010-06-29 21:40:36.110
~~121690|	|0|	|0|	|2010-06-29 21:40:36.110
~~121741|	|0|	|0|	|2010-06-29 21:40:36.110
~~121862|	|0|	|0|	|2010-06-29 21:40:36.110
~~121923|	|0|	|0|	|2010-06-29 21:40:36.110
~~121973|	|0|	|0|	|2010-06-29 21:40:36.110
~~122023|	|0|	|0|	|2010-06-29 21:40:36.110
~~122062|	|0|	|0|	|2010-06-29 21:40:36.110
~~122165|	|0|	|0|	|2010-06-29 21:40:36.110
~~122168|	|0|	|0|	|2010-06-29 21:40:36.110
~~122171|	|0|	|0|	|2010-06-29 21:40:36.110
~~122174|	|0|	|0|	|2010-06-29 21:40:36.110
~~122249|	|0|	|0|	|2010-06-29 21:40:36.110
~~122313|	|0|	|0|	|2010-06-29 21:40:36.110
~~122319|	|0|	|0|	|2010-06-29 21:40:36.110
~~122326|	|0|	|0|	|2010-06-29 21:40:36.110
~~122332|	|0|	|0|	|2010-06-29 21:40:36.110
~~122408|	|0|	|0|	|2010-06-29 21:40:36.110
~~122481|	|0|	|0|	|2010-06-29 21:40:36.110
~~122497|	|0|	|0|	|2010-06-29 21:40:36.110
~~122555|	|0|	|0|	|2010-06-29 21:40:36.110
~~122612|	|0|	|0|	|2010-06-29 21:40:36.110
~~122615|	|0|	|0|	|2010-06-29 21:40:36.110
~~122652|	|0|	|0|	|2010-06-29 21:40:36.110
~~122689|	|0|	|0|	|2010-06-29 21:40:36.110
~~122724|	|0|	|0|	|2010-06-29 21:40:36.110
~~122736|	|0|	|0|	|2010-06-29 21:40:36.110
~~122764|	|0|	|0|	|2010-06-29 21:40:36.110
~~122853|	|0|	|0|	|2010-06-29 21:40:36.110
~~122896|	|0|	|0|	|2010-06-29 21:40:36.110
~~122908|	|0|	|0|	|2010-06-29 21:40:36.110
~~122914|	|0|	|0|	|2010-06-29 21:40:36.110
~~122931|	|0|	|0|	|2010-06-29 21:40:36.110
~~122977|	|0|	|0|	|2010-06-29 21:40:36.110
~~123053|	|0|	|0|	|2010-06-29 21:40:36.110
~~123130|	|0|	|0|	|2010-06-29 21:40:36.110
~~123148|	|0|	|0|	|2010-06-29 21:40:36.110
~~123555|	|0|	|0|	|2010-06-29 21:40:36.110
~~123603|	|0|	|0|	|2010-06-29 21:40:36.110
~~123777|	|0|	|0|	|2010-06-29 21:40:36.110
~~123952|	|0|	|0|	|2010-06-29 21:40:36.110
~~123955|	|0|	|0|	|2010-06-29 21:40:36.110
~~123973|	|0|	|0|	|2010-06-29 21:40:36.110
~~124035|	|0|	|0|	|2010-06-29 21:40:36.110
~~124073|	|0|	|0|	|2010-06-29 21:40:36.110
~~124094|	|0|	|0|	|2010-06-29 21:40:36.110
~~124103|	|0|	|0|	|2010-06-29 21:40:36.110
~~124150|	|0|	|0|	|2010-06-29 21:40:36.110
~~124182|	|0|	|0|	|2010-06-29 21:40:36.110
~~124332|	|0|	|0|	|2010-06-29 21:40:36.110
~~124354|	|0|	|0|	|2010-06-29 21:40:36.110
~~124357|	|0|	|0|	|2010-06-29 21:40:36.110
~~124361|	|0|	|0|	|2010-06-29 21:40:36.110
~~124549|	|0|	|0|	|2010-06-29 21:40:36.110
~~124808|	|0|	|0|	|2010-06-29 21:40:36.110
~~124984|	|0|	|0|	|2010-06-29 21:40:36.110
~~125008|	|0|	|0|	|2010-06-29 21:40:36.110
~~125032|	|0|	|0|	|2010-06-29 21:40:36.110
~~125061|	|0|	|0|	|2010-06-29 21:40:36.110
~~125163|	|0|	|0|	|2010-06-29 21:40:36.110
~~125194|	|0|	|0|	|2010-06-29 21:40:36.110
~~125224|	|0|	|0|	|2010-06-29 21:40:36.110
~~125248|	|0|	|0|	|2010-06-29 21:40:36.110
~~125537|	|0|	|0|	|2010-06-29 21:40:36.110
~~125649|	|0|	|0|	|2010-06-29 21:40:36.110
~~125686|	|0|	|0|	|2010-06-29 21:40:36.110
~~125694|	|0|	|0|	|2010-06-29 21:40:36.110
~~125702|	|0|	|0|	|2010-06-29 21:40:36.110
